a,seed,step,w2,dL_dw2,loss
1.25,1,1750,3.2272353172302246,-0.0021476177498698235,0.43198180198669434
1.25,1,1760,3.2463531494140625,-0.0021387534216046333,0.43135765194892883
1.25,1,1770,3.2655019760131836,-0.0021289195865392685,0.43073397874832153
1.25,1,1780,3.284677505493164,-0.0021208738908171654,0.43011096119880676
1.25,1,1790,3.303884267807007,-0.0021116845309734344,0.42948848009109497
1.25,1,1800,3.3231213092803955,-0.0021028677001595497,0.4288664758205414
1.25,1,1810,3.3423893451690674,-0.0020935656502842903,0.42824500799179077
1.25,1,1820,3.361685276031494,-0.0020847637206315994,0.42762404680252075
1.25,1,1830,3.3810107707977295,-0.0020763538777828217,0.4270037114620209
1.25,1,1840,3.40036678314209,-0.0020680101588368416,0.42638373374938965
1.25,1,1850,3.4197540283203125,-0.002058829180896282,0.4257643222808838
1.25,1,1860,3.4391682147979736,-0.0020505012944340706,0.4251454174518585
1.25,1,1870,3.458613157272339,-0.002041829749941826,0.42452701926231384
1.25,1,1880,3.47808837890625,-0.002033649943768978,0.42390909790992737
1.25,1,1890,3.4975926876068115,-0.0020245127379894257,0.42329171299934387
1.25,1,1900,3.5171258449554443,-0.002016540616750717,0.4226747751235962
1.25,1,1910,3.5366897583007812,-0.0020084241405129433,0.4220583438873291
1.25,1,1920,3.5562832355499268,-0.0019991835579276085,0.4214423894882202
1.25,1,1930,3.575904369354248,-0.0019920794293284416,0.42082688212394714
1.25,1,1940,3.59555721282959,-0.0019836239516735077,0.4202118217945099
1.25,1,1950,3.6152381896972656,-0.0019751964136958122,0.419597327709198
1.25,1,1960,3.634948492050171,-0.0019677095115184784,0.41898319125175476
1.25,1,1970,3.6546895503997803,-0.001958463340997696,0.4183695912361145
1.25,1,1980,3.674457311630249,-0.0019519580528140068,0.41775646805763245
1.25,1,1990,3.6942572593688965,-0.0019430341199040413,0.41714370250701904
1.25,1,1999,3.712100028991699,-0.001936342567205429,0.41659271717071533
1.25,2,0,0.27422869205474854,0.04793877527117729,0.7008087038993835
1.25,2,10,0.18198810517787933,0.00814727507531643,0.6938686966896057
1.25,2,20,0.12769292294979095,-0.0016192210605368018,0.6935635209083557
1.25,2,30,0.11162350326776505,-0.0017683994956314564,0.693250298500061
1.25,2,40,0.11140605062246323,0.00039628148078918457,0.6931210160255432
1.25,2,50,0.10968580842018127,0.0006651543080806732,0.6931018233299255
1.25,2,60,0.10644353181123734,-0.00035341386683285236,0.6930646300315857
1.25,2,70,0.10709498077630997,-0.0004946812987327576,0.6930511593818665
1.25,2,80,0.10979927331209183,8.754385635256767e-05,0.6930362582206726
1.25,2,90,0.11013276129961014,0.00037613464519381523,0.6930245757102966
1.25,2,100,0.10781745612621307,0.0003208201378583908,0.693009614944458
1.25,2,110,0.10455154627561569,0.00036508403718471527,0.6929887533187866
1.25,2,120,0.10047561675310135,0.0004325276240706444,0.6929571628570557
1.25,2,130,0.09567701071500778,0.00031284522265195847,0.6929069757461548
1.25,2,140,0.09152043610811234,9.255111217498779e-05,0.6928220391273499
1.25,2,150,0.08946739882230759,-0.00022553279995918274,0.6926639676094055
1.25,2,160,0.09133611619472504,-0.0008359318599104881,0.6923277378082275
1.25,2,170,0.10083720088005066,-0.0019607683643698692,0.6914596557617188
1.25,2,180,0.12562920153141022,-0.004610458388924599,0.6885956525802612
1.25,2,190,0.18446551263332367,-0.009373126551508904,0.6777591109275818
1.25,2,200,0.29320141673088074,-0.010540209710597992,0.6468334794044495
1.25,2,210,0.41657334566116333,-0.0023717395961284637,0.6016319394111633
1.25,2,220,0.4823378920555115,-0.0020727645605802536,0.5785136222839355
1.25,2,230,0.5317606329917908,-0.004224630072712898,0.5692059993743896
1.25,2,240,0.592846691608429,-0.004329599440097809,0.560329258441925
1.25,2,250,0.6557779312133789,-0.004152495414018631,0.5542061924934387
1.25,2,260,0.7155855298042297,-0.0028347335755825043,0.5490975379943848
1.25,2,270,0.7655996084213257,-0.0024157576262950897,0.5449813604354858
1.25,2,280,0.8093098998069763,-0.0025358889251947403,0.5413990616798401
1.25,2,290,0.8516888618469238,-0.0025189369916915894,0.5382634997367859
1.25,2,300,0.8931390047073364,-0.002266326919198036,0.5354247093200684
1.25,2,310,0.9321638345718384,-0.00211358442902565,0.5328285098075867
1.25,2,320,0.9692149758338928,-0.0020514559000730515,0.530423641204834
1.25,2,330,1.0052090883255005,-0.0019614752382040024,0.5281750559806824
1.25,2,340,1.040218472480774,-0.001874297857284546,0.5260563492774963
1.25,2,350,1.0742497444152832,-0.0018086973577737808,0.5240477919578552
1.25,2,360,1.1074684858322144,-0.0017467085272073746,0.5221335887908936
1.25,2,370,1.139976978302002,-0.0016918741166591644,0.5203014016151428
1.25,2,380,1.171872615814209,-0.0016411691904067993,0.5185410380363464
1.25,2,390,1.2032212018966675,-0.0015925969928503036,0.5168441534042358
1.25,2,400,1.2340630292892456,-0.0015500467270612717,0.5152038931846619
1.25,2,410,1.2644612789154053,-0.001510201022028923,0.5136144757270813
1.25,2,420,1.294459581375122,-0.0014726277440786362,0.5120708346366882
1.25,2,430,1.3240892887115479,-0.001437818631529808,0.5105687379837036
1.25,2,440,1.3533858060836792,-0.0014053676277399063,0.5091045498847961
1.25,2,450,1.3823778629302979,-0.001374848186969757,0.507675051689148
1.25,2,460,1.4110894203186035,-0.0013463404029607773,0.5062774419784546
1.25,2,470,1.4395439624786377,-0.001319224014878273,0.504909336566925
1.25,2,480,1.4677605628967285,-0.0012938249856233597,0.5035684704780579
1.25,2,490,1.495757818222046,-0.0012697577476501465,0.5022529363632202
1.25,2,500,1.5235518217086792,-0.0012468211352825165,0.5009609460830688
1.25,2,510,1.5511568784713745,-0.0012246370315551758,0.49969109892845154
1.25,2,520,1.5785859823226929,-0.0012038424611091614,0.49844178557395935
1.25,2,530,1.6058512926101685,-0.001184031367301941,0.49721190333366394
1.25,2,540,1.6329636573791504,-0.0011649895459413528,0.496000200510025
1.25,2,550,1.659933090209961,-0.0011467374861240387,0.4948057532310486
1.25,2,560,1.6867687702178955,-0.0011293794959783554,0.4936274588108063
1.25,2,570,1.7134791612625122,-0.0011123418807983398,0.49246451258659363
1.25,2,580,1.7400716543197632,-0.0010967254638671875,0.4913161098957062
1.25,2,590,1.7665539979934692,-0.0010812878608703613,0.49018150568008423
1.25,2,600,1.792932391166687,-0.0010661929845809937,0.48906010389328003
1.25,2,610,1.8192126750946045,-0.0010518096387386322,0.4879511296749115
1.25,2,620,1.845400333404541,-0.0010381583124399185,0.48685410618782043
1.25,2,630,1.8715012073516846,-0.001024896278977394,0.4857684373855591
1.25,2,640,1.8975201845169067,-0.001011596992611885,0.48469364643096924
1.25,2,650,1.9234611988067627,-0.000999191775918007,0.4836293160915375
1.25,2,660,1.9493293762207031,-0.0009866580367088318,0.4825749695301056
1.25,2,670,1.9751280546188354,-0.0009748376905918121,0.48153015971183777
1.25,2,680,2.0008609294891357,-0.0009636674076318741,0.4804944694042206
1.25,2,690,2.026531457901001,-0.0009530875831842422,0.47946763038635254
1.25,2,700,2.0521438121795654,-0.0009417794644832611,0.4784493148326874
1.25,2,710,2.077700138092041,-0.0009313784539699554,0.47743919491767883
1.25,2,720,2.103203535079956,-0.0009210556745529175,0.4764370024204254
1.25,2,730,2.1286568641662598,-0.0009114108979701996,0.4754423499107361
1.25,2,740,2.154062509536743,-0.0009017810225486755,0.4744550287723541
1.25,2,750,2.1794230937957764,-0.0008922312408685684,0.47347480058670044
1.25,2,760,2.2047407627105713,-0.0008831638842821121,0.4725014865398407
1.25,2,770,2.230017900466919,-0.0008741077035665512,0.47153472900390625
1.25,2,780,2.2552566528320312,-0.000864766538143158,0.47057440876960754
1.25,2,790,2.2804579734802246,-0.0008568707853555679,0.46962034702301025
1.25,2,800,2.305624485015869,-0.0008488371968269348,0.46867233514785767
1.25,2,810,2.330758571624756,-0.000840282067656517,0.46773016452789307
1.25,2,820,2.355860710144043,-0.0008318051695823669,0.46679365634918213
1.25,2,830,2.3809330463409424,-0.0008240863680839539,0.4658627212047577
1.25,2,840,2.4059767723083496,-0.0008165463805198669,0.46493712067604065
1.25,2,850,2.43099308013916,-0.0008099041879177094,0.46401673555374146
1.25,2,860,2.455984354019165,-0.0008023623377084732,0.4631013870239258
1.25,2,870,2.4809513092041016,-0.0007947124540805817,0.46219104528427124
1.25,2,880,2.505894422531128,-0.0007884223014116287,0.4612855613231659
1.25,2,890,2.5308163166046143,-0.000780884176492691,0.46038466691970825
1.25,2,900,2.5557169914245605,-0.0007741209119558334,0.4594883620738983
1.25,2,910,2.5805978775024414,-0.0007675196975469589,0.4585965871810913
1.25,2,920,2.605459690093994,-0.000761672854423523,0.4577091634273529
1.25,2,930,2.6303043365478516,-0.000754721462726593,0.45682594180107117
1.25,2,940,2.6551318168640137,-0.0007479991763830185,0.4559468924999237
1.25,2,950,2.6799428462982178,-0.0007426384836435318,0.45507189631462097
1.25,2,960,2.7047388553619385,-0.0007366640493273735,0.4542008936405182
1.25,2,970,2.7295210361480713,-0.0007307576015591621,0.4533337354660034
1.25,2,980,2.754288911819458,-0.0007254630327224731,0.45247042179107666
1.25,2,990,2.7790448665618896,-0.0007189596071839333,0.451610803604126
1.25,2,1000,2.80378794670105,-0.0007130233570933342,0.450754851102829
1.25,2,1010,2.828519821166992,-0.0007075425237417221,0.44990241527557373
1.25,2,1020,2.853240489959717,-0.0007022181525826454,0.44905349612236023
1.25,2,1030,2.87795090675354,-0.000696912407875061,0.4482080042362213
1.25,2,1040,2.902651786804199,-0.000691492110490799,0.4473658502101898
1.25,2,1050,2.9273438453674316,-0.0006864583119750023,0.44652697443962097
1.25,2,1060,2.9520275592803955,-0.0006812438368797302,0.44569137692451477
1.25,2,1070,2.976703643798828,-0.0006760302931070328,0.44485893845558167
1.25,2,1080,3.0013718605041504,-0.0006710300222039223,0.4440295696258545
1.25,2,1090,3.0260326862335205,-0.0006667869165539742,0.443203330039978
1.25,2,1100,3.050687551498413,-0.0006621908396482468,0.44237998127937317
1.25,2,1110,3.0753371715545654,-0.0006559127941727638,0.44155967235565186
1.25,2,1120,3.099979877471924,-0.0006526783108711243,0.44074222445487976
1.25,2,1130,3.1246182918548584,-0.0006476892158389091,0.4399276375770569
1.25,2,1140,3.1492514610290527,-0.0006435085088014603,0.43911588191986084
1.25,2,1150,3.1738815307617188,-0.0006373375654220581,0.4383068382740021
1.25,2,1160,3.198505401611328,-0.0006353184580802917,0.437500536441803
1.25,2,1170,3.223128318786621,-0.0006285188719630241,0.4366968870162964
1.25,2,1180,3.247745990753174,-0.0006248941645026207,0.4358959197998047
1.25,2,1190,3.2723608016967773,-0.0006215767934918404,0.43509751558303833
1.25,2,1200,3.296973943710327,-0.0006166491657495499,0.43430161476135254
1.25,2,1210,3.321584463119507,-0.0006124908104538918,0.4335082173347473
1.25,2,1220,3.3461925983428955,-0.0006091166287660599,0.43271735310554504
1.25,2,1230,3.3707995414733887,-0.0006040101870894432,0.43192893266677856
1.25,2,1240,3.39540433883667,-0.0006011286750435829,0.4311428964138031
1.25,2,1250,3.420008659362793,-0.0005964683368802071,0.43035927414894104
1.25,2,1260,3.4446117877960205,-0.0005927961319684982,0.42957791686058044
1.25,2,1270,3.4692137241363525,-0.0005889534950256348,0.4287989139556885
1.25,2,1280,3.4938161373138428,-0.0005850400775671005,0.4280221462249756
1.25,2,1290,3.518419027328491,-0.0005811620503664017,0.42724770307540894
1.25,2,1300,3.5430212020874023,-0.0005774730816483498,0.4264753758907318
1.25,2,1310,3.567621946334839,-0.000573866069316864,0.42570534348487854
1.25,2,1320,3.5922234058380127,-0.0005698492750525475,0.4249374270439148
1.25,2,1330,3.616826057434082,-0.0005661752074956894,0.42417171597480774
1.25,2,1340,3.6414308547973633,-0.0005633402615785599,0.42340806126594543
1.25,2,1350,3.666036605834961,-0.0005596587434411049,0.4226464033126831
1.25,2,1360,3.690642833709717,-0.0005561532452702522,0.4218868613243103
1.25,2,1370,3.715249538421631,-0.0005524251610040665,0.42112940549850464
1.25,2,1380,3.7398595809936523,-0.0005491944029927254,0.42037391662597656
1.25,2,1390,3.764470100402832,-0.0005458267405629158,0.41962048411369324
1.25,2,1400,3.789083242416382,-0.0005419133231043816,0.41886892914772034
1.25,2,1410,3.813697099685669,-0.000539630651473999,0.4181194007396698
1.25,2,1420,3.8383142948150635,-0.0005361540243029594,0.4173717498779297
1.25,2,1430,3.8629331588745117,-0.0005321959033608437,0.4166260063648224
1.25,2,1440,3.887554883956909,-0.0005292566493153572,0.4158822000026703
1.25,2,1450,3.9121792316436768,-0.0005257017910480499,0.4151402413845062
1.25,2,1460,3.93680477142334,-0.0005240505561232567,0.4144000709056854
1.25,2,1470,3.961434841156006,-0.0005196044221520424,0.41366177797317505
1.25,2,1480,3.9860668182373047,-0.0005174130201339722,0.4129253327846527
1.25,2,1490,4.010702610015869,-0.0005136635154485703,0.41219058632850647
1.25,2,1500,4.035341262817383,-0.0005101403221487999,0.4114576578140259
1.25,2,1510,4.059982776641846,-0.000507330521941185,0.41072654724121094
1.25,2,1520,4.084627628326416,-0.0005043372511863708,0.4099971354007721
1.25,2,1530,4.109276294708252,-0.0005007600411772728,0.40926942229270935
1.25,2,1540,4.133927345275879,-0.0004990510642528534,0.4085434675216675
1.25,2,1550,4.158583164215088,-0.0004956657066941261,0.4078192114830017
1.25,2,1560,4.183241844177246,-0.000493418425321579,0.40709659457206726
1.25,2,1570,4.20790433883667,-0.0004910062998533249,0.4063756465911865
1.25,2,1580,4.232571601867676,-0.00048678088933229446,0.4056564271450043
1.25,2,1590,4.2572407722473145,-0.0004859035834670067,0.40493878722190857
1.25,2,1600,4.28191614151001,-0.0004812534898519516,0.4042227864265442
1.25,2,1610,4.306594371795654,-0.0004792371764779091,0.40350836515426636
1.25,2,1620,4.331277370452881,-0.0004761749878525734,0.40279561281204224
1.25,2,1630,4.355964183807373,-0.00047302059829235077,0.4020843803882599
1.25,2,1640,4.380654335021973,-0.00047229044139385223,0.4013747274875641
1.25,2,1650,4.405350685119629,-0.00046810973435640335,0.40066665410995483
1.25,2,1660,4.430050849914551,-0.000464392825961113,0.39996016025543213
1.25,2,1670,4.454753398895264,-0.00046440400183200836,0.3992551863193512
1.25,2,1680,4.47946310043335,-0.00046031270176172256,0.39855170249938965
1.25,2,1690,4.504176139831543,-0.0004576379433274269,0.39784979820251465
1.25,2,1700,4.528892993927002,-0.00045631732791662216,0.39714932441711426
1.25,2,1710,4.553615570068359,-0.0004536975175142288,0.396450400352478
1.25,2,1720,4.578342914581299,-0.0004508383572101593,0.3957529366016388
1.25,2,1730,4.60307502746582,-0.0004480211064219475,0.39505690336227417
1.25,2,1740,4.627811431884766,-0.00044522061944007874,0.3943624198436737
1.25,2,1750,4.652552127838135,-0.00044366344809532166,0.39366936683654785
1.25,2,1760,4.6772990226745605,-0.00043994467705488205,0.3929777145385742
1.25,2,1770,4.702049255371094,-0.00043870601803064346,0.3922875225543976
1.25,2,1780,4.726805210113525,-0.0004359632730484009,0.39159882068634033
1.25,2,1790,4.751564979553223,-0.0004346473142504692,0.39091140031814575
1.25,2,1800,4.776331424713135,-0.00043101701885461807,0.39022544026374817
1.25,2,1810,4.801101207733154,-0.0004296693950891495,0.3895409405231476
1.25,2,1820,4.825877666473389,-0.000425717793405056,0.38885781168937683
1.25,2,1830,4.850657939910889,-0.00042383279651403427,0.38817599415779114
1.25,2,1840,4.875442981719971,-0.0004223426803946495,0.38749557733535767
1.25,2,1850,4.900233268737793,-0.00042102858424186707,0.3868165612220764
1.25,2,1860,4.925029754638672,-0.0004172036424279213,0.386138916015625
1.25,2,1870,4.949830532073975,-0.0004150848835706711,0.38546258211135864
1.25,2,1880,4.974635601043701,-0.00041448604315519333,0.38478758931159973
1.25,2,1890,4.999447822570801,-0.0004103081300854683,0.3841139078140259
1.25,2,1900,5.024263381958008,-0.00040901079773902893,0.38344162702560425
1.25,2,1910,5.0490851402282715,-0.0004065949469804764,0.3827706277370453
1.25,2,1920,5.073911190032959,-0.00040580984205007553,0.382100909948349
1.25,2,1930,5.098743438720703,-0.0004029152914881706,0.38143250346183777
1.25,2,1940,5.1235809326171875,-0.0003998763859272003,0.38076546788215637
1.25,2,1950,5.148423194885254,-0.00039725564420223236,0.38009968400001526
1.25,2,1960,5.1732707023620605,-0.00039576273411512375,0.37943512201309204
1.25,2,1970,5.198122501373291,-0.0003955736756324768,0.37877193093299866
1.25,2,1980,5.222980976104736,-0.0003929007798433304,0.3781099319458008
1.25,2,1990,5.247844696044922,-0.00038996245712041855,0.37744927406311035
1.25,2,1999,5.27022647857666,-0.0003871982917189598,0.376855731010437
1.25,3,0,0.42831504344940186,-0.4804646372795105,0.9074483513832092
1.25,3,10,0.3296014666557312,-0.3338714838027954,0.8304573893547058
1.25,3,20,0.2390088438987732,-0.20212972164154053,0.7777225375175476
1.25,3,30,0.16505956649780273,-0.10278350114822388,0.7460623979568481
1.25,3,40,0.11301077902317047,-0.043304987251758575,0.7278690934181213
1.25,3,50,0.08145130425691605,-0.020468706265091896,0.716576337814331
1.25,3,60,0.0629933550953865,-0.021439125761389732,0.7089617252349854
1.25,3,70,0.048800092190504074,-0.029841791838407516,0.7037408947944641
1.25,3,80,0.033178359270095825,-0.034553349018096924,0.7000303864479065
1.25,3,90,0.014936950989067554,-0.033555954694747925,0.6971738934516907
1.25,3,100,0.004549277946352959,-0.030572114512324333,0.6947909593582153
1.25,3,110,0.02404773235321045,-0.029334548860788345,0.6926141381263733
1.25,3,120,0.04370420053601265,-0.03078286722302437,0.6904013156890869
1.25,3,130,0.06462110579013824,-0.03396690636873245,0.687906801700592
1.25,3,140,0.0879875048995018,-0.03799734264612198,0.6848376393318176
1.25,3,150,0.11472618579864502,-0.04275871813297272,0.6808104515075684
1.25,3,160,0.14562968909740448,-0.04832109063863754,0.6753193140029907
1.25,3,170,0.18144787847995758,-0.05418926104903221,0.6677177548408508
1.25,3,180,0.22263579070568085,-0.05931422859430313,0.6572014093399048
1.25,3,190,0.26901814341545105,-0.06309406459331512,0.6427549123764038
1.25,3,200,0.31989923119544983,-0.06570209562778473,0.6234762072563171
